7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-01,2,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-02,3,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-03,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-04,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-05,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-06,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-07,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-08,2,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-09,3,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-10,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-11,2,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-12,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-13,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-14,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-15,2,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-16,3,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-17,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-18,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-19,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-20,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-21,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-22,2,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-23,3,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-24,2,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-25,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-26,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-27,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,1,2020-02-28,1,0,1,0,0,600,2147483647,1110,2147483647,60,0,450,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,A00000,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
7008,000000305,00002271705001,2271705,1207047,202002,202002,5,2020-02-29,2,1,0,0,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000100,,,0000000000,0,0,0,0,,,0,,,0,0,0,0,0,0,0
